name,store_id,amenity
보태닉마켓 딜리버리 강남직영점,1631533804,포장
보태닉마켓 딜리버리 강남직영점,1631533804,배달
보태닉마켓 딜리버리 강남직영점,1631533804,예약
보태닉마켓 딜리버리 강남직영점,1631533804,남/녀 화장실 구분
샐러딧 강남본점,1130747872,단체 이용 가능
샐러딧 강남본점,1130747872,남/녀 화장실 구분
샐러딧 강남본점,1130747872,무선 인터넷
샐러딧 강남본점,1130747872,포장
샐러딧 강남본점,1130747872,배달
샐러딧 강남본점,1130747872,예약
샐러딧 강남본점,1130747872,간편결제
샐러딧 강남본점,1130747872,주차
샐러디 학동역점,1454675173,포장
샐러디 학동역점,1454675173,배달
샐러디 학동역점,1454675173,예약
슬로우캘리 선릉점,1247164356,배달
슬로우캘리 선릉점,1247164356,포장
슬로우캘리 선릉점,1247164356,간편결제
슬로우캘리 삼성점,1328247627,배달
슬로우캘리 삼성점,1328247627,포장
슬로우캘리 삼성점,1328247627,간편결제
샐러디 논현역점,1267786529,포장
샐러디 논현역점,1267786529,배달
샐러디 논현역점,1267786529,예약
프레퍼스 다이어트 푸드 선릉직영점,1616976819,포장
프레퍼스 다이어트 푸드 선릉직영점,1616976819,배달
프레퍼스 다이어트 푸드 선릉직영점,1616976819,단체 이용 가능
헬시플레저,1541253011,단체 이용 가능
헬시플레저,1541253011,포장
헬시플레저,1541253011,배달
헬시플레저,1541253011,예약
헬시플레저,1541253011,무선 인터넷
헬시플레저,1541253011,반려동물 동반
베지야,1164528822,포장
베지야,1164528822,배달
베지야,1164528822,예약
베지야,1164528822,무선 인터넷
잇피티 역삼점,1771827830,포장
잇피티 역삼점,1771827830,배달
잇피티 역삼점,1771827830,예약
잇피티 역삼점,1771827830,남/녀 화장실 구분
피그인더가든 선릉점,1277683404,단체 이용 가능
피그인더가든 선릉점,1277683404,포장
피그인더가든 선릉점,1277683404,배달
피그인더가든 선릉점,1277683404,무선 인터넷
피그인더가든 선릉점,1277683404,남/녀 화장실 구분
피그인더가든 선릉점,1277683404,주차
키친콤마 강남점,1845572424,단체 이용 가능
키친콤마 강남점,1845572424,포장
키친콤마 강남점,1845572424,무선 인터넷
키친콤마 강남점,1845572424,예약
키친콤마 강남점,1845572424,주차
크리스틴 키친,1575861123,주차
크리스틴 키친,1575861123,포장
크리스틴 키친,1575861123,배달
크리스틴 키친,1575861123,방문접수/출장
어스샐러드,1538239846,주차
단비,1372828721,포장
단비,1372828721,무선 인터넷
단비,1372828721,배달
단비,1372828721,반려동물 동반
샐러링 선릉점,1031919205,단체 이용 가능
샐러링 선릉점,1031919205,포장
샐러링 선릉점,1031919205,배달
샐러링 선릉점,1031919205,예약
리본레시피 선릉점,1023853624,포장
리본레시피 선릉점,1023853624,배달
리본레시피 선릉점,1023853624,단체 이용 가능
샐러디 남부터미널역점,1865439977,포장
샐러디 남부터미널역점,1865439977,배달
샐러디 남부터미널역점,1865439977,예약
내여자를부탁해 선릉점,1059797455,단체 이용 가능
내여자를부탁해 선릉점,1059797455,포장
내여자를부탁해 선릉점,1059797455,배달
내여자를부탁해 선릉점,1059797455,방문접수/출장
내여자를부탁해 선릉점,1059797455,예약
내여자를부탁해 선릉점,1059797455,무선 인터넷
내여자를부탁해 선릉점,1059797455,남/녀 화장실 구분
내여자를부탁해 선릉점,1059797455,주차
그린벨,1092283909,포장
그린벨,1092283909,배달
그린벨,1092283909,예약
그린벨,1092283909,무선 인터넷
랄라보울 LALA BOWL,1678819751,주차
랄라보울 LALA BOWL,1678819751,포장
랄라보울 LALA BOWL,1678819751,예약
랄라보울 LALA BOWL,1678819751,무선 인터넷
시티델리 도곡점,1468997269,단체 이용 가능
시티델리 도곡점,1468997269,포장
시티델리 도곡점,1468997269,배달
시티델리 도곡점,1468997269,남/녀 화장실 구분
시티델리 도곡점,1468997269,대기공간
더감성,1681549502,배달
더감성,1681549502,무선 인터넷
더감성,1681549502,포장
더감성,1681549502,예약
샐러디 언주아크로힐스점,1003296854,포장
샐러디 언주아크로힐스점,1003296854,배달
샐러디 언주아크로힐스점,1003296854,예약
보울레시피 강남선릉점,1186111779,포장
보울레시피 강남선릉점,1186111779,배달
보울레시피 강남선릉점,1186111779,예약
보울레시피 강남선릉점,1186111779,무선 인터넷
보울레시피 강남선릉점,1186111779,단체 이용 가능
크리스피프레시 선릉점,1029747352,배달
크리스피프레시 선릉점,1029747352,무선 인터넷
크리스피프레시 선릉점,1029747352,남/녀 화장실 구분
짐키친 청담점,1194346028,발렛파킹
짐키친 청담점,1194346028,주차
짐키친 청담점,1194346028,포장
짐키친 청담점,1194346028,배달
짐키친 청담점,1194346028,남/녀 화장실 구분
짐키친 청담점,1194346028,무선 인터넷
더짐샐러드,1255009268,단체 이용 가능
더짐샐러드,1255009268,포장
더짐샐러드,1255009268,배달
더짐샐러드,1255009268,남/녀 화장실 구분
더짐샐러드,1255009268,예약
더짐샐러드,1255009268,간편결제
마치래빗 샐러드 강남역점,1593332476,주차
마치래빗 샐러드 강남역점,1593332476,포장
마치래빗 샐러드 강남역점,1593332476,배달
마치래빗 샐러드 강남역점,1593332476,무선 인터넷
그린레시피,1666479590,무선 인터넷
그린레시피,1666479590,포장
그린레시피,1666479590,배달
그린레시피,1666479590,주차
그린즈 샐러드&샌드위치,1328354680,포장
그린즈 샐러드&샌드위치,1328354680,무선 인터넷
그린즈 샐러드&샌드위치,1328354680,남/녀 화장실 구분
그린즈 샐러드&샌드위치,1328354680,단체 이용 가능
그린즈 샐러드&샌드위치,1328354680,간편결제
그린즈 샐러드&샌드위치,1328354680,주차
샐러디 역삼점,36690549,포장
샐러디 역삼점,36690549,배달
샐러디 역삼점,36690549,예약
크리스피프레시 파르나스몰점,1251751353,주차
크리스피프레시 파르나스몰점,1251751353,배달
크리스피프레시 파르나스몰점,1251751353,남/녀 화장실 구분
크리스피프레시 파르나스몰점,1251751353,포장
크리스피프레시 파르나스몰점,1251751353,무선 인터넷
프레시크레딧 카페테리아 강남본점,1646355569,단체 이용 가능
프레시크레딧 카페테리아 강남본점,1646355569,무선 인터넷
프레시크레딧 카페테리아 강남본점,1646355569,배달
프레시크레딧 카페테리아 강남본점,1646355569,포장
프레시크레딧 카페테리아 강남본점,1646355569,남/녀 화장실 구분
프레시크레딧 카페테리아 강남본점,1646355569,대기공간
프레시크레딧 카페테리아 강남본점,1646355569,간편결제
샐러리아 대치은마점,1469202340,포장
샐러리아 대치은마점,1469202340,배달
샐러리아 대치은마점,1469202340,무선 인터넷
샐러리아 대치은마점,1469202340,남/녀 화장실 구분
샐러리아 대치은마점,1469202340,단체 이용 가능
샐러리아 대치은마점,1469202340,예약
샐러리아 대치은마점,1469202340,반려동물 동반
샐러리아 대치은마점,1469202340,방문접수/출장
샐러리아 대치은마점,1469202340,간편결제
샐러리아 대치은마점,1469202340,주차
샐러디 신논현역점,1305574079,포장
샐러디 신논현역점,1305574079,배달
샐러디 신논현역점,1305574079,예약
프레시크레딧 강남파이낸스센터점,1061970778,배달
프레시크레딧 강남파이낸스센터점,1061970778,포장
프레시크레딧 강남파이낸스센터점,1061970778,무선 인터넷
프레시크레딧 강남파이낸스센터점,1061970778,남/녀 화장실 구분
슬로우캘리 양재역점,1723414112,배달
슬로우캘리 양재역점,1723414112,포장
슬로우캘리 양재역점,1723414112,간편결제
슈퍼런샐러드,1725002833,포장
슈퍼런샐러드,1725002833,배달
슈퍼런샐러드,1725002833,무선 인터넷
슈퍼런샐러드,1725002833,남/녀 화장실 구분
슈퍼런샐러드,1725002833,간편결제
슈퍼런샐러드,1725002833,주차
샐러리아 강남점,1335534515,포장
샐러리아 강남점,1335534515,배달
오샐러드 언주점,1146166956,포장
오샐러드 언주점,1146166956,배달
오샐러드 언주점,1146166956,무선 인터넷
클로버포케 삼성본점,1578993904,포장
클로버포케 삼성본점,1578993904,배달
클로버포케 삼성본점,1578993904,예약
클로버포케 삼성본점,1578993904,무선 인터넷
클로버포케 삼성본점,1578993904,반려동물 동반
클로버포케 삼성본점,1578993904,남/녀 화장실 구분
클로버포케 삼성본점,1578993904,간편결제
부부 샐러드.샌드위치,1909764328,포장
부부 샐러드.샌드위치,1909764328,배달
부부 샐러드.샌드위치,1909764328,예약
샐러디 대치점,1904488507,포장
샐러디 대치점,1904488507,배달
샐러디 대치점,1904488507,예약
샐러디 양재역점,1248467129,포장
샐러디 양재역점,1248467129,배달
샐러디 양재역점,1248467129,예약
바디쉐프 역삼본점,33879189,포장
바디쉐프 역삼본점,33879189,무선 인터넷
바디쉐프 역삼본점,33879189,예약
바디쉐프 역삼본점,33879189,남/녀 화장실 구분
바디쉐프 역삼본점,33879189,간편결제
바디쉐프 역삼본점,33879189,주차
베스트 샐러드 선릉직영점,1844035009,주차
베스트 샐러드 선릉직영점,1844035009,무선 인터넷
베스트 샐러드 선릉직영점,1844035009,포장
베스트 샐러드 선릉직영점,1844035009,배달
베스트 샐러드 선릉직영점,1844035009,남/녀 화장실 구분
SLB샐러드 교대점,1435162048,포장
SLB샐러드 교대점,1435162048,예약
SLB샐러드 교대점,1435162048,남/녀 화장실 구분
SLB샐러드 교대점,1435162048,배달
SLB샐러드 교대점,1435162048,간편결제
에브리데이샐러드 강남1호점,1270128290,포장
에브리데이샐러드 강남1호점,1270128290,배달
에브리데이샐러드 강남1호점,1270128290,예약
샐러디 역삼역점,1990209157,포장
샐러디 역삼역점,1990209157,배달
샐러디 역삼역점,1990209157,예약
샐러데이즈 강남역점,1509419898,배달
샐러데이즈 강남역점,1509419898,포장
샐러데이즈 강남역점,1509419898,남/녀 화장실 구분
샐러데이즈 강남역점,1509419898,무선 인터넷
샐러데이즈 강남역점,1509419898,단체 이용 가능
샐러데이즈 강남역점,1509419898,간편결제
샐러데이즈 강남역점,1509419898,주차
샐러드몬스터,1988843211,포장
샐러드몬스터,1988843211,배달
샐러드몬스터,1988843211,남/녀 화장실 구분
샐러드몬스터,1988843211,무선 인터넷
오케이포케 선릉,1370833645,포장
오케이포케 선릉,1370833645,무선 인터넷
오케이포케 선릉,1370833645,남/녀 화장실 구분
오케이포케 선릉,1370833645,주차
슬로우캘리 논현점,1571112026,배달
슬로우캘리 논현점,1571112026,포장
슬로우캘리 논현점,1571112026,간편결제
훅트포케 양재점,1081786133,포장
훅트포케 양재점,1081786133,무선 인터넷
훅트포케 양재점,1081786133,배달
훅트포케 양재점,1081786133,남/녀 화장실 구분
훅트포케 양재점,1081786133,주차
짐키친 강남점,1213433429,포장
짐키친 강남점,1213433429,배달
짐키친 강남점,1213433429,무선 인터넷
짐키친 강남점,1213433429,남/녀 화장실 구분
슬로우앤로 2호점,1903569471,주차
샐러드박스 뱅뱅사거리점,1657079453,포장
샐러드박스 뱅뱅사거리점,1657079453,배달
샐러드박스 뱅뱅사거리점,1657079453,무선 인터넷
식스밀 다이어트 역삼점,1110602732,주차
식스밀 다이어트 역삼점,1110602732,배달
식스밀 다이어트 역삼점,1110602732,포장
도시주방 역삼점,1150259348,단체 이용 가능
도시주방 역삼점,1150259348,무선 인터넷
도시주방 역삼점,1150259348,남/녀 화장실 구분
도시주방 역삼점,1150259348,포장
도시주방 역삼점,1150259348,배달
도시주방 역삼점,1150259348,주차
그린브로스샐러드 강남역점,1767065917,단체 이용 가능
그린브로스샐러드 강남역점,1767065917,포장
그린브로스샐러드 강남역점,1767065917,배달
그린브로스샐러드 강남역점,1767065917,예약
그린브로스샐러드 강남역점,1767065917,무선 인터넷
그린브로스샐러드 강남역점,1767065917,남/녀 화장실 구분
스쿱,1972123158,배달
스쿱,1972123158,포장
스쿱,1972123158,예약
스쿱,1972123158,무선 인터넷
식단Lab,1037569194,포장
식단Lab,1037569194,배달
식단Lab,1037569194,남/녀 화장실 구분
식단Lab,1037569194,대기공간
식단Lab,1037569194,간편결제
그리너 논현점,1759520368,배달
그리너 논현점,1759520368,포장
그리너 논현점,1759520368,주차
프로티너 신논현역점,1601063453,포장
프로티너 신논현역점,1601063453,배달
프로티너 신논현역점,1601063453,무선 인터넷
프로티너 신논현역점,1601063453,남/녀 화장실 구분
프로티너 신논현역점,1601063453,간편결제
프로티너 신논현역점,1601063453,주차
알로하포케 신논현점,90462643,포장
알로하포케 신논현점,90462643,배달
알로하포케 신논현점,90462643,무선 인터넷
슬로우캘리 교대점,1702073792,배달
슬로우캘리 교대점,1702073792,포장
슬로우캘리 교대점,1702073792,간편결제
신선담다 서초점,1204828294,포장
신선담다 서초점,1204828294,주차
신선담다 서초점,1204828294,단체 이용 가능
신선담다 서초점,1204828294,배달
신선담다 서초점,1204828294,예약
신선담다 서초점,1204828294,무선 인터넷
신선담다 서초점,1204828294,남/녀 화장실 구분
힐링샐러드 역삼역점,1730158993,포장
힐링샐러드 역삼역점,1730158993,주차
착한부자 다이어트 도시락,1648858709,포장
착한부자 다이어트 도시락,1648858709,배달
라비센 샐러드,1540773167,포장
라비센 샐러드,1540773167,배달
라비센 샐러드,1540773167,무선 인터넷
슬로우캘리 강남역점,1382699975,배달
슬로우캘리 강남역점,1382699975,포장
슬로우캘리 강남역점,1382699975,간편결제
슬로우캘리 강남구청역점,1492384969,배달
슬로우캘리 강남구청역점,1492384969,포장
슬로우캘리 강남구청역점,1492384969,간편결제
컬러드,1536532022,단체 이용 가능
컬러드,1536532022,포장
컬러드,1536532022,예약
컬러드,1536532022,무선 인터넷
컬러드,1536532022,반려동물 동반
컬러드,1536532022,방문접수/출장
컬러드,1536532022,대기공간
컬러드,1536532022,남/녀 화장실 구분
지지샐러드&포케,1729721401,포장
지지샐러드&포케,1729721401,배달
지지샐러드&포케,1729721401,예약
지지샐러드&포케,1729721401,무선 인터넷
지지샐러드&포케,1729721401,남/녀 화장실 구분
지지샐러드&포케,1729721401,단체 이용 가능
지지샐러드&포케,1729721401,간편결제
지지샐러드&포케,1729721401,주차
지니스샐러드,1943497276,배달
지니스샐러드,1943497276,포장
지니스샐러드,1943497276,무선 인터넷
지니스샐러드,1943497276,남/녀 화장실 구분
그린앤그릴,1238027126,포장
그린앤그릴,1238027126,배달
그린픽 강남역점,1899345959,포장
그린픽 강남역점,1899345959,배달
그린픽 강남역점,1899345959,대기공간
하이라이트 키친,1033795503,포장
하이라이트 키친,1033795503,무선 인터넷
하이라이트 키친,1033795503,배달
하이라이트 키친,1033795503,남/녀 화장실 구분
하이라이트 키친,1033795503,대기공간
하이라이트 키친,1033795503,주차
프로티너 선릉점,1405891982,포장
프로티너 선릉점,1405891982,배달
프로티너 선릉점,1405891982,무선 인터넷
프로티너 선릉점,1405891982,간편결제
프로티너 선릉점,1405891982,주차
랩보이,1572291408,주차
랩보이,1572291408,포장
랩보이,1572291408,배달
랩보이,1572291408,남/녀 화장실 구분
오샐러드 선릉점,1572227855,포장
오샐러드 선릉점,1572227855,배달
Poke all day 포케&샐러드 양재점,1941253545,포장
Poke all day 포케&샐러드 양재점,1941253545,배달
Poke all day 포케&샐러드 양재점,1941253545,반려동물 동반
Poke all day 포케&샐러드 양재점,1941253545,무선 인터넷
Poke all day 포케&샐러드 양재점,1941253545,단체 이용 가능
Poke all day 포케&샐러드 양재점,1941253545,예약
Poke all day 포케&샐러드 양재점,1941253545,남/녀 화장실 구분
Poke all day 포케&샐러드 양재점,1941253545,간편결제
Poke all day 포케&샐러드 양재점,1941253545,주차
프레시크레딧 선릉점,1507316423,포장
프레시크레딧 선릉점,1507316423,예약
프레시크레딧 선릉점,1507316423,남/녀 화장실 구분
프레시크레딧 선릉점,1507316423,무선 인터넷
프레시크레딧 바이젝월드휘트니스점,1346593537,단체 이용 가능
프레시크레딧 바이젝월드휘트니스점,1346593537,포장
프레시크레딧 바이젝월드휘트니스점,1346593537,무선 인터넷
프레시크레딧 바이젝월드휘트니스점,1346593537,남/녀 화장실 구분
샐리오 포케&샐러드,1550829606,포장
샐리오 포케&샐러드,1550829606,남/녀 화장실 구분
샐리오 포케&샐러드,1550829606,배달
샐리오 포케&샐러드,1550829606,예약
샐리오 포케&샐러드,1550829606,무선 인터넷
샐리오 포케&샐러드,1550829606,간편결제
샐리오 포케&샐러드,1550829606,주차
프레시크레딧 선릉본점,1504399567,단체 이용 가능
프레시크레딧 선릉본점,1504399567,남/녀 화장실 구분
프레시크레딧 선릉본점,1504399567,포장
프레시크레딧 선릉본점,1504399567,무선 인터넷
프레시크레딧 선릉본점,1504399567,간편결제
헬키푸키 논현점,1749690148,배달
헬키푸키 논현점,1749690148,예약
헬키푸키 논현점,1749690148,무선 인터넷
헬키푸키 논현점,1749690148,남/녀 화장실 구분
헬키푸키 논현점,1749690148,포장
헬키푸키 논현점,1749690148,반려동물 동반
Poke all day 포케&샐러드 역삼점,1024200937,배달
Poke all day 포케&샐러드 역삼점,1024200937,포장
Poke all day 포케&샐러드 역삼점,1024200937,반려동물 동반
Poke all day 포케&샐러드 역삼점,1024200937,간편결제
Poke all day 포케&샐러드 역삼점,1024200937,주차
배러샐러드,1489584736,포장
배러샐러드,1489584736,배달
프레시크레딧 에이블짐 신논현역점,1844657647,주차
프레시크레딧 에이블짐 신논현역점,1844657647,포장
프레시크레딧 에이블짐 신논현역점,1844657647,예약
프레시크레딧 에이블짐 신논현역점,1844657647,남/녀 화장실 구분
프레시크레딧 에이블짐 신논현역점,1844657647,무선 인터넷
오샐러드 강남점,1263363339,포장
오샐러드 강남점,1263363339,주차
오샐러드 강남점,1263363339,무선 인터넷
오샐러드 강남점,1263363339,예약
오샐러드 강남점,1263363339,배달
오샐러드 강남점,1263363339,남/녀 화장실 구분
프로티너 강남역점,1760878702,포장
프로티너 강남역점,1760878702,배달
프로티너 강남역점,1760878702,무선 인터넷
프로티너 강남역점,1760878702,간편결제
파머스포케 강남역점,1927672314,포장
파머스포케 강남역점,1927672314,배달
파머스포케 강남역점,1927672314,예약
파머스포케 강남역점,1927672314,남/녀 화장실 구분
올라포케 강남점,1509126320,포장
올라포케 강남점,1509126320,배달
올라포케 강남점,1509126320,남/녀 화장실 구분
올라포케 강남점,1509126320,단체 이용 가능
올라포케 강남점,1509126320,간편결제
올라포케 강남점,1509126320,주차
오트보트,1947162486,포장
오트보트,1947162486,배달
오트보트,1947162486,예약
오트보트,1947162486,무선 인터넷
오트보트,1947162486,남/녀 화장실 구분
오트보트,1947162486,대기공간
오트보트,1947162486,간편결제
오트보트,1947162486,주차
보울박스 역삼역점,1289315174,포장
보울박스 역삼역점,1289315174,예약
보울박스 역삼역점,1289315174,무선 인터넷
보울박스 역삼역점,1289315174,배달
보울박스 역삼역점,1289315174,대기공간
보울박스 역삼역점,1289315174,간편결제
프레퍼스 다이어트 푸드 강남직영점,1528251353,단체 이용 가능
프레퍼스 다이어트 푸드 강남직영점,1528251353,포장
프레퍼스 다이어트 푸드 강남직영점,1528251353,배달
슬로우캘리 강남역삼성타운점,1322890119,배달
슬로우캘리 강남역삼성타운점,1322890119,포장
슬로우캘리 강남역삼성타운점,1322890119,간편결제
슬로우앤로 역삼1호점,1697182372,포장
슬로우앤로 역삼1호점,1697182372,배달
슬로우앤로 역삼1호점,1697182372,남/녀 화장실 구분
슬로우앤로 역삼1호점,1697182372,반려동물 동반
슬로우앤로 역삼1호점,1697182372,주차
슬로우캘리 역삼점,1536480943,배달
슬로우캘리 역삼점,1536480943,포장
슬로우캘리 역삼점,1536480943,간편결제
가치있는샐러드,1162990672,포장
가치있는샐러드,1162990672,배달
가치있는샐러드,1162990672,무선 인터넷
프레시크레딧 대치점,1377083347,단체 이용 가능
프레시크레딧 대치점,1377083347,포장
프레시크레딧 대치점,1377083347,무선 인터넷
프레시크레딧 대치점,1377083347,간편결제
샐러디 강남구청역점,1973292535,포장
샐러디 강남구청역점,1973292535,배달
샐러디 강남구청역점,1973292535,예약
오마이보울,1543931267,예약
오마이보울,1543931267,무선 인터넷
오마이보울,1543931267,포장
오마이보울,1543931267,배달
주시브로스 GFC점,51825151,포장
주시브로스 GFC점,51825151,무선 인터넷
주시브로스 GFC점,51825151,남/녀 화장실 구분
주시브로스 GFC점,51825151,배달
주시브로스 GFC점,51825151,예약
주시브로스 GFC점,51825151,간편결제
주시브로스 GFC점,51825151,주차
끼니위드팜 강남논현점,1452970708,주차
끼니위드팜 강남논현점,1452970708,포장
끼니위드팜 강남논현점,1452970708,무선 인터넷
끼니위드팜 강남논현점,1452970708,배달
파지티브호텔 키친 선릉,1992965239,포장
파지티브호텔 키친 선릉,1992965239,배달
파지티브호텔 키친 선릉,1992965239,무선 인터넷
파지티브호텔 키친 선릉,1992965239,주차
샐러디 선릉점,12067719,포장
샐러디 선릉점,12067719,배달
샐러디 선릉점,12067719,예약
프레시크레딧 삼성역점,1399557706,단체 이용 가능
프레시크레딧 삼성역점,1399557706,포장
프레시크레딧 삼성역점,1399557706,무선 인터넷
프레시크레딧 삼성역점,1399557706,남/녀 화장실 구분
피그인더가든 코엑스점,1714908466,단체 이용 가능
피그인더가든 코엑스점,1714908466,주차
피그인더가든 코엑스점,1714908466,포장
피그인더가든 코엑스점,1714908466,배달
피그인더가든 코엑스점,1714908466,무선 인터넷
피그인더가든 코엑스점,1714908466,남/녀 화장실 구분
밀샵,72910533,예약
밀샵,72910533,포장
밀샵,72910533,배달
밀샵,72910533,무선 인터넷
밀샵,72910533,남/녀 화장실 구분
밀샵,72910533,단체 이용 가능
밀샵,72910533,간편결제
밀샵,72910533,주차
밸런스포케 역삼점,1828095893,포장
밸런스포케 역삼점,1828095893,배달
밸런스포케 역삼점,1828095893,무선 인터넷
밸런스포케 역삼점,1828095893,남/녀 화장실 구분
초록밭,1629970353,포장
초록밭,1629970353,무선 인터넷
초록밭,1629970353,배달
샐러디 교대역점,1330181209,포장
샐러디 교대역점,1330181209,배달
샐러디 교대역점,1330181209,예약
샐러드어클락플러스 서초점,1918174529,포장
샐러드어클락플러스 서초점,1918174529,예약
샐러드어클락플러스 서초점,1918174529,단체 이용 가능
샐러드어클락플러스 서초점,1918174529,무선 인터넷
샐러드어클락플러스 서초점,1918174529,남/녀 화장실 구분
샐러드어클락플러스 서초점,1918174529,배달
샐러드어클락플러스 서초점,1918174529,주차
온히어 온샐러드앤포케,1645386419,무선 인터넷
온히어 온샐러드앤포케,1645386419,단체 이용 가능
온히어 온샐러드앤포케,1645386419,포장
온히어 온샐러드앤포케,1645386419,배달
온히어 온샐러드앤포케,1645386419,방문접수/출장
온히어 온샐러드앤포케,1645386419,예약
샐러드앤가든 서초교대점,1900657404,포장
샐러드앤가든 서초교대점,1900657404,배달
샐러드앤가든 서초교대점,1900657404,예약
샐러드앤가든 서초교대점,1900657404,무선 인터넷
N샐러드,1527073916,포장
N샐러드,1527073916,배달
N샐러드,1527073916,방문접수/출장
N샐러드,1527073916,예약
헬키푸키 서초교대점,1897195156,포장
헬키푸키 서초교대점,1897195156,배달
헬키푸키 서초교대점,1897195156,무선 인터넷
헬키푸키 서초교대점,1897195156,단체 이용 가능
헬키푸키 서초교대점,1897195156,예약
헬키푸키 서초교대점,1897195156,간편결제
헬키푸키 서초교대점,1897195156,주차
리브팜 교대,1679311731,포장
리브팜 교대,1679311731,무선 인터넷
리브팜 교대,1679311731,예약
리브팜 교대,1679311731,배달
리브팜 교대,1679311731,남/녀 화장실 구분
그라츠 샐러드&샌드위치,1014863539,포장
그라츠 샐러드&샌드위치,1014863539,남/녀 화장실 구분
샐러디 선릉중앙점,1740151664,무선 인터넷
샐러디 선릉중앙점,1740151664,배달
샐러디 선릉중앙점,1740151664,포장
샐러디 선릉중앙점,1740151664,간편결제
키친엑스 삼성점,1438763384,단체 이용 가능
키친엑스 삼성점,1438763384,주차
키친엑스 삼성점,1438763384,포장
키친엑스 삼성점,1438763384,무선 인터넷
키친엑스 삼성점,1438763384,예약
키친엑스 삼성점,1438763384,배달
키친엑스 삼성점,1438763384,남/녀 화장실 구분
훅트포케 선릉점,1887038600,무선 인터넷
훅트포케 선릉점,1887038600,포장
훅트포케 선릉점,1887038600,배달
훅트포케 선릉점,1887038600,남/녀 화장실 구분
Poke all day 포케&샐러드 대치점,1396794476,포장
Poke all day 포케&샐러드 대치점,1396794476,예약
Poke all day 포케&샐러드 대치점,1396794476,무선 인터넷
Poke all day 포케&샐러드 대치점,1396794476,배달
Poke all day 포케&샐러드 대치점,1396794476,남/녀 화장실 구분
Poke all day 포케&샐러드 대치점,1396794476,간편결제
Poke all day 포케&샐러드 대치점,1396794476,주차
27샐러드,1767056338,포장
27샐러드,1767056338,배달
27샐러드,1767056338,예약
27샐러드,1767056338,간편결제
웰빈,1819739943,주차
올라포케 삼성점,1624425679,포장
올라포케 삼성점,1624425679,배달
올라포케 삼성점,1624425679,방문접수/출장
올라포케 삼성점,1624425679,간편결제
올라포케 삼성점,1624425679,주차
샐러딧 역삼1동점,1568690986,포장
샐러딧 역삼1동점,1568690986,배달
샐러딧 역삼1동점,1568690986,무선 인터넷
샐러딧 역삼1동점,1568690986,주차
그리니어스,1165467903,포장
샐러드박스 삼성역점,1612657646,배달
샐러드박스 삼성역점,1612657646,포장
샐러디 강남점,1842718748,포장
샐러디 강남점,1842718748,배달
샐러디 강남점,1842718748,예약
샐러디 삼성점,1222335989,포장
샐러디 삼성점,1222335989,배달
샐러디 삼성점,1222335989,예약
구디,1231947028,단체 이용 가능
구디,1231947028,예약
구디,1231947028,무선 인터넷
구디,1231947028,포장
구디,1231947028,반려동물 동반
구디,1231947028,간편결제
구디,1231947028,주차
Poke all day 포케&샐러드 교대점,1823607028,포장
Poke all day 포케&샐러드 교대점,1823607028,예약
Poke all day 포케&샐러드 교대점,1823607028,배달
Poke all day 포케&샐러드 교대점,1823607028,무선 인터넷
Poke all day 포케&샐러드 교대점,1823607028,간편결제
Poke all day 포케&샐러드 교대점,1823607028,주차
카페 리브롱,1848376576,포장
카페 리브롱,1848376576,배달
카페 리브롱,1848376576,반려동물 동반
카페 리브롱,1848376576,예약
카페 리브롱,1848376576,남/녀 화장실 구분
카페 리브롱,1848376576,간편결제
프레퍼스 다이어트 푸드 교대점,1875099695,포장
프레퍼스 다이어트 푸드 교대점,1875099695,배달
프레퍼스 다이어트 푸드 교대점,1875099695,예약
프레퍼스 다이어트 푸드 교대점,1875099695,무선 인터넷
싱싱샐러드 선정릉점,1557454799,배달
싱싱샐러드 선정릉점,1557454799,포장
샐러데이즈 서초구청점,1933694470,단체 이용 가능
샐러데이즈 서초구청점,1933694470,예약
샐러데이즈 서초구청점,1933694470,포장
샐러데이즈 서초구청점,1933694470,배달
샐러데이즈 서초구청점,1933694470,남/녀 화장실 구분
샐러데이즈 서초구청점,1933694470,무선 인터넷
슬로우캘리 도곡점,1485675382,배달
슬로우캘리 도곡점,1485675382,포장
슬로우캘리 도곡점,1485675382,간편결제
알라보 강남점,1197358723,주차
알라보 강남점,1197358723,포장
알라보 강남점,1197358723,단체 이용 가능
알라보 강남점,1197358723,무선 인터넷
알라보 강남점,1197358723,남/녀 화장실 구분
알라보 강남점,1197358723,배달
알라보 강남점,1197358723,장애인 편의시설
Poke all day 포케&샐러드 삼성점,1530219401,포장
Poke all day 포케&샐러드 삼성점,1530219401,배달
Poke all day 포케&샐러드 삼성점,1530219401,반려동물 동반
Poke all day 포케&샐러드 삼성점,1530219401,무선 인터넷
Poke all day 포케&샐러드 삼성점,1530219401,남/녀 화장실 구분
Poke all day 포케&샐러드 삼성점,1530219401,간편결제
Poke all day 포케&샐러드 삼성점,1530219401,주차
샐러디 강남삼성타운점,1007702109,포장
샐러디 강남삼성타운점,1007702109,배달
샐러디 강남삼성타운점,1007702109,예약
Poke all day 포케&샐러드 선정릉점,1611916973,포장
Poke all day 포케&샐러드 선정릉점,1611916973,배달
Poke all day 포케&샐러드 선정릉점,1611916973,반려동물 동반
Poke all day 포케&샐러드 선정릉점,1611916973,남/녀 화장실 구분
Poke all day 포케&샐러드 선정릉점,1611916973,무선 인터넷
